Date;ABI BB Equity;NOKIA FH Equity;DG FP Equity;BNP FP Equity;SAN FP Equity;FP FP Equity;GLE FP Equity;OR FP Equity;AI FP Equity;ORA FP Equity;SU FP Equity;VIV FP Equity;EI FP Equity;BN FP Equity;AIR FP Equity;CS FP Equity;ENGI FP Equity;SAF FP Equity;SGO FP Equity;CA FP Equity;MC FP Equity;UL NA Equity;UNA NA Equity;DAI GY Equity;MUV2 GY Equity;ALV GY Equity;FRE GY Equity;BAYN GY Equity;DTE GY Equity;BAS GY Equity;DPW GY Equity;EOAN GY Equity;VOW3 GY Equity;BMW GY Equity;DBK GY Equity;SAP GY Equity;SIE GY Equity;ISP IM Equity;ENEL IM Equity;UCG IM Equity;ENI IM Equity;G IM Equity;INGA NA Equity;ASML NA Equity;PHIA NA Equity;IBE SQ Equity;TEF SQ Equity;ITX SQ Equity;BBVA SQ Equity;SAN SQ Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/08/15;944069;7361765;1185288;3366951;1391735;3808004;3529922;633211;625360;7883191;766771;2464006;417739;812705;1771972;6502915;5242265;842629;2488515;1728485;611709;356272;3952805;2420789;1146607;1086787;965634;984548;10911245;1977400;7553087;6031188;986043;1398120;4407468;1148481;1304054;95729304;24890395;65220034;11346611;3337806;15316538;1050035;3094973;10624407;15433294;6350077;15397539;246655661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/15;1527284;8799996;1707033;2645380;2382425;6765535;2974210;395707;685584;8809507;1006584;4451980;466313;946429;1474812;5180147;7447457;630623;1890219;1707640;589595;180799;4381301;3000048;562950;1220698;830776;1218416;7253274;2042516;4129014;6746839;899510;1357583;4494976;1792440;1639763;60625093;29053081;43439788;15860291;4024979;15905604;982459;2390541;44369367;27548521;2850107;18080862;187092643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/15;1148603;7487864;1282421;2125754;1473659;4528452;2715640;360245;526094;7165794;779755;3158052;304800;727064;2096107;6612654;4691481;611919;1423207;1553351;602360;230313;3577743;1755442;457247;1594385;901345;1686155;10367932;1909613;3394672;7938543;762487;1025490;3993768;1250508;1376269;55124619;24994173;33572817;11781216;6657277;12888088;1275815;2331305;10427133;11449274;2405409;17459608;94815829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/08/15;1493052;12728818;1239620;2915414;1923997;6238375;2644984;797459;894944;5743628;1518804;4207601;422178;1451033;2686036;5464584;3597705;846898;1568402;2078885;1472539;229841;4448546;6959698;733439;1511886;1148413;1787883;9569892;3312132;4039242;9380267;1812734;3447847;5217331;1986704;2925533;81171515;31701666;37487163;11305010;5241522;11681630;1435215;3110966;13354385;13927110;5017304;32449452;64243872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/08/15;2683858;22269642;1982816;5382695;3811140;9133662;5147301;1257743;1349427;10718810;2323186;3946744;642744;2266956;4916535;10956492;5852550;1476329;3217453;3754901;1995172;454703;10933334;8546828;1299521;1968815;1265264;2859660;15692453;4956834;6443458;12893620;2217331;3850043;8168667;3350003;3593162;131581036;54340815;67883823;21527840;8945529;24860088;2227942;4739186;23113494;26984330;5979992;27195206;85472658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/08/15;1194149;10810694;1459283;3115671;2445205;5593493;3303331;723518;594692;5823846;1822690;3935964;403288;1573239;2369607;5989981;4839433;931272;1639645;2129701;1212700;339762;5079200;4611016;798333;1323256;1295989;1970883;8982707;2616258;3018841;9883887;1345938;2055861;5221498;1948025;1803137;112997600;38885124;42268534;14693303;5868863;19771554;1350575;2604940;13521560;13912270;6819292;14555228;109166218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/15;1914467;9757944;1165407;2272767;2260237;4402284;2671619;440460;487922;4018563;1601662;2390987;313930;1025934;2330199;4797715;3631273;1113154;1202051;2201258;684756;306457;4390557;3092172;635498;965710;1638433;1392256;7586095;2291875;2988182;5578887;987229;1802060;5911720;1575835;1359838;71227491;28559545;34825772;13712299;3722315;13394576;2433890;2034765;26407319;17315047;2595773;28539046;141410230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/15;2281822;9026931;1270224;4317244;2304878;6242135;2992721;501961;602855;7542339;1371679;2905283;321741;912954;1806220;4778605;3860621;733661;1326737;1593760;593420;351311;3347647;3606296;733323;1205542;1256598;1751373;8348983;2603033;3153798;8873151;1027544;2219923;5237493;2318627;1592225;68309684;32987345;39654073;14292765;4414847;17630282;1628984;2438000;12352855;27133672;3052599;19619257;83586545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/15;2159349;9592400;1036394;2400429;1341864;4519969;2117016;348027;452910;4391989;1157317;2653584;326140;668487;1750900;3831509;4370236;605464;935816;1101530;538111;275231;2963274;2758679;536245;947942;1188288;1205080;6441738;2094665;2026107;7780560;827613;1429892;3104053;1854454;1428349;66537485;24142004;37918622;10279879;4599704;17283412;1424356;3147524;12236200;7809912;2186748;13242849;64723382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/08/15;1777072;12494560;1215486;3772322;2170598;5412623;3082997;480308;837940;7608360;1705098;5718487;452985;961952;1750478;5240648;4271532;897744;1433627;2620216;865757;340439;3544386;4443179;710808;1366681;1167018;1791473;8296499;3523574;3306871;10500548;1414654;2044226;4280868;2967844;2466922;79082413;41088726;39838346;22009642;5431421;15701255;1590455;2304807;15574832;18329296;4267113;37835656;67409560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/15;2381880;18958253;1938708;5649281;2874183;6752038;4760436;744471;1007203;9024081;2000554;4164705;623757;1550840;3119727;7630924;5727639;639052;1757584;3223665;1455796;409734;5121940;5425309;1042176;2084035;1282415;2635759;11364604;4989794;5220837;10728627;2006187;3121220;7414192;4056409;2999572;126733979;56816112;55701189;19257970;6660184;20646768;1964859;3412455;22691628;20377955;3210913;37178780;83038353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/15;3696753;23481767;2911461;6389343;4914332;9271859;5831786;842430;1541940;9840925;4984211;7700724;1025742;2262933;4347632;12419046;8895274;1033492;2946322;3814368;1537509;584681;9129073;8577324;1450370;2977312;2695937;4773648;18915862;6686732;7727527;17817240;2685289;4067615;9985359;5079492;5075113;138896056;63454581;77871269;22405956;10208548;32561173;2579445;5950144;33996076;27745514;7685613;41301339;73310900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/15;5651522;39508815;5757267;12665368;9485125;18470182;11535873;2068201;3497239;28070124;6008728;14552654;2450144;4869806;9049547;23973945;17740259;2609156;5544426;9577645;2917559;1069007;14645974;13853940;3075777;5519308;3934135;8033125;38379717;11106053;14352010;42057142;4576337;6898394;24064774;9489329;7776078;253567030;95704582;131917662;43344068;19422206;62592954;3808061;12616114;64112371;59236956;10197840;86477991;174299814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/15;5214326;32176845;4090388;8126270;5956720;14255740;7646329;1589836;2304951;15462086;3888511;12973588;1408915;3350283;6225807;16399339;10877571;2036023;3997656;7343230;2034184;690520;10577461;9841109;1879927;4127024;2529682;4816712;25286533;8091402;11218015;30823689;3733314;5356570;15174338;6376990;5366320;228064968;82969511;103047669;37312263;13993746;44362338;3292417;9580022;39267383;34696227;11382494;38871095;137748538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/08/15;3370350;26152586;3365349;5192185;4581689;12268192;4594591;1791845;2530323;15122927;4614642;6332899;882526;2918988;4134979;7737985;6057472;1874939;3296372;4086481;1381801;511848;9356112;5473517;1439909;2400352;1628440;3060699;16776492;4632117;4799222;18132449;1965158;3100818;9453888;5148803;3550170;137337468;49642326;68624404;30343623;9935618;29305324;2354575;6493045;23279492;45120252;10989333;36591955;114356126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/15;3024507;18335276;2897957;4466881;3705821;13040623;4467524;1036305;1380439;13352233;2938846;7682169;719185;2328661;3522336;9396068;6048420;1564187;3324900;3752239;1143928;417323;8037386;5279631;1031694;1974227;2256296;2894013;12695581;5598933;4978274;10526911;1694524;2744922;7229396;3368221;2866775;143184698;62193029;68146012;29667798;9307867;22704515;2354360;5719579;46671150;20866231;4098753;30912563;71929273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/15;1991268;15918047;1391464;2430399;1961304;8165716;2901800;579964;798454;6307471;2068506;7065704;465499;1704602;2594392;5686413;5334326;1352116;2160212;2144952;698027;309382;4866396;3783665;770583;1337445;1327130;2006884;9854859;2636157;3940417;7774493;967371;1488219;4603806;2313025;2327534;91485145;35980332;46255087;24247673;6901218;13668957;1839876;2698451;22182142;14271726;2779032;21902856;52094004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/15;1600593;9109903;1288666;2545340;2430374;5722987;2195841;468714;756580;5408046;1678347;4058578;450694;1094890;1592516;5264603;3997430;1844768;1467200;1656086;616837;233692;3261234;2755055;761481;1161620;1289442;1557460;6721419;2031131;2468949;8481062;896022;1325230;4637470;2179987;1859038;58415632;27059710;30127831;36041342;4120251;8345361;1489872;3079914;15610401;15880620;2444180;18874613;50262871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/15;2496204;17991044;1883206;3776305;3807916;10637579;4581855;833935;1297452;8613950;2787248;7886787;797743;2039663;3606211;10877160;6125482;1874346;2937299;3300710;1168328;396127;5870223;4903535;1067157;1665767;1464129;2636602;14648532;3298640;4742283;18365672;1604037;2062744;7211498;3444069;2794830;127427923;39356955;61270527;44617058;7814441;18217842;1779548;3912510;26117935;23718766;3835108;39869058;85340906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/09/15;1814592;13584219;1504660;3260029;3093789;6940631;3398674;582832;1010168;9067781;1297188;4062655;533366;1871647;2587116;6001546;4471874;1753782;2119857;2259475;1100711;360517;5017694;3017009;779197;1615483;1192919;1757036;11082882;2356304;3661683;13970921;1410786;1424644;4631638;2471699;1726715;114835491;30754671;52643415;35615528;7176674;16823719;1304797;4182872;21381184;49951020;5963473;24394230;68024104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/15;2152584;16910691;1678032;3435036;3377468;7516024;4496857;1146951;1049248;9138697;2497785;9770312;690310;1458748;3139748;8217952;9858720;1500324;2357750;3761814;1012239;443675;6045734;4870009;1089414;1875675;1572551;2663512;16250203;3700836;4102032;20591193;1673355;2333471;8308060;3556062;2787589;127284194;51347967;68457336;31366928;6644687;19259107;2148529;4826389;36029054;47873640;3852987;31268263;94970250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/15;1891201;17683720;2278133;3675154;3028234;7763521;5009763;1583860;1162095;11710404;2121873;5892026;1171566;2200354;3001644;8779446;7541629;1318119;2567051;3586156;1251245;479830;6273482;5424641;920271;1822637;1418669;2544475;19003005;4061400;3856832;20725760;1454489;2423828;8428574;2693741;2701412;165944031;51781353;97360653;40602550;6800200;21835235;1652752;4367928;21780296;25282569;4772030;27885186;72396761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/09/15;799946;6398213;1193432;1846359;1433643;3062490;1939408;473524;498320;5472885;866176;3264398;423415;1070670;1575189;4946827;3916678;638007;1346994;1322030;367037;173096;2935726;2277071;414978;642938;648261;1235235;6066977;1451529;1766790;8749934;598968;1106397;3121009;1377964;1323207;62303967;30478203;27815548;20510489;4604774;11909487;702040;2125912;13578737;14014952;3596125;13516945;40014572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/15;1431276;12792464;1728094;3181682;2946868;5102767;4151773;611912;835074;7218510;1418711;3384046;554588;1408976;1700051;5652265;5816407;1422425;2028674;2576962;671731;265184;3248662;4215787;684837;1398847;1297608;1668839;10009591;2593397;2658923;13168047;1219204;2903466;6828162;1909651;1806569;99527219;39886191;43230088;17190178;6376389;17409826;1478146;4029123;31885807;32188670;2854156;20820879;83550329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/15;2396467;19487711;1826906;3355276;3122213;6356461;3584289;684414;921560;7581334;1514004;3817432;590735;1955715;2235448;9145597;6723072;1217656;2102650;2163344;757910;407015;4725501;5564329;816776;1653664;1530542;2134230;10918543;2887144;3802221;12220857;1619341;2753020;6261835;2692965;2642455;106514616;39886973;67169435;24855119;7114870;16088461;1841044;2735612;19322626;26213118;5145669;28238733;81286744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/15;2718692;15610897;2098880;2946622;2732714;6352223;3294813;602970;814133;8964725;1692464;5124946;551916;1563039;2119119;5665533;8463797;1062825;1476405;4374157;881916;416909;5300785;3848948;781336;1283876;1280245;1788846;10038613;2694423;2955636;34853934;1148347;2384076;5851359;2956048;2263489;79915169;43591698;46218349;25872458;5518625;16073183;1908092;3390540;22757158;32487624;2489959;21342113;83806561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/15;1878339;11756300;1708563;2489008;2284897;6124633;2554459;707857;792535;11567479;1540650;4426276;431348;1122590;2392723;4265473;5833882;894554;1865145;4813732;728954;374360;4569363;2797405;732538;1100126;982513;1587229;10598548;1825717;2865409;24941349;833435;1758800;4353453;1593036;1697514;76990184;34818751;39543030;15653559;4776157;12307054;1383082;3188009;26741045;46154217;5497448;33692105;137539027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/15;1564476;17736886;1351904;3290288;1924392;5563785;3243751;614370;845590;7022774;1919309;3735690;551052;982284;2651764;4929286;3822588;975738;1760446;2941781;667047;332422;4585183;3320621;555715;1069943;1233895;2045119;9035759;2210356;2718928;15714790;938711;1285628;5657677;2099706;1945965;85922600;31417292;38661024;20960877;5091446;14675969;1160469;3415864;18854687;22120731;3214988;30744969;64958292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/15;1911929;13896273;1439259;2485355;2377898;8179165;2758265;763478;594255;5691657;1465653;4764304;904601;1679245;2096065;5390664;8006009;1259559;1650402;3844618;748725;349290;4343509;4394795;603807;1251253;1511481;1594588;10199872;2585720;5381158;52876642;969840;2067981;5435845;2458501;2775437;95360399;44616191;43998314;19888024;6004199;11497764;1262020;6449408;50879811;27907152;5551143;50527068;79811686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/09/15;6649679;13646187;1445862;2898269;2067110;6116598;3059337;790799;716825;8720178;1605253;6134095;364199;1613589;1949821;4629399;4967847;1367341;1559603;3411966;1117304;254476;6404167;4167923;666906;1139012;1516540;1825878;9070344;2296596;5642169;36561694;1207214;1937510;7762523;3385742;3035318;86516096;37749845;41928568;25426356;4084889;12969987;999895;3611072;28724542;37751688;6616711;48006042;143176363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/15;2312884;9258759;1359022;3110548;1842628;5677026;3095414;472916;742665;6291184;2286891;5131809;580392;1615187;1837043;4187986;6055403;1720886;1452453;2524718;618884;242899;4625300;3756734;666297;1469091;1628166;1821620;9586152;3049887;3134725;36420111;1192953;1805229;7032576;2167862;2307110;78562383;47464507;33793013;20558258;5077507;13196985;984845;4508965;19634358;22606340;3929488;24005847;75886665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/15;4799894;25155576;3851421;9412543;8402421;16138379;9381617;1506497;2318834;18204484;5518217;15464840;1461486;3923985;5417232;19782289;12149800;21750805;3791507;6202175;2365748;1068781;12597322;11264153;2158149;4602642;24969775;7606656;29535946;9872815;11391658;39137646;3230795;3953859;18073907;7908964;8977281;193489019;76313839;102227188;37369589;12637830;34383588;2909048;7938875;40006606;53345290;7451902;138085619;133776577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/15;2309838;14817216;1181818;2992910;2277327;6043223;3283552;620009;686283;5388359;2035749;5348762;576965;2233107;2158121;6415573;6018580;2051802;1210352;2593263;766840;343539;3905354;7707207;834496;1305466;3054704;2281749;9248928;2649881;3815442;20057276;13754455;3586459;4856909;2976231;2512219;118321032;37916288;49290779;15010602;5679505;13879248;1019418;2636967;21197269;33017175;4260158;43366355;81034763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/15;3057141;19798003;1826297;4084830;3932224;9981941;5781842;580891;1332520;10531650;3506574;5897901;714461;1904385;2930157;9815598;6707955;1732993;2792425;3991313;1061465;436098;5946203;12696167;1206874;2154333;2727822;3469761;15037602;4455226;5891895;20384940;14197367;4967252;9243178;4182696;4008576;118001173;76286136;69024198;37337925;8016306;18727372;2408167;4165408;52537921;30512974;4467676;115798422;67625374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/15;1845034;19401079;1560501;4299099;3093007;8823044;6162154;746500;921731;7521169;2239717;6271454;696121;2371774;1812314;7606414;4789938;1602297;3415721;2935359;948893;508417;5222566;8503101;849698;1531673;1649603;2284590;9640653;3250694;5396080;15514387;11570539;4126823;5200232;2509421;2781195;105571520;39905833;53988462;40941193;7395557;17261690;2657374;3248923;30269672;34318690;7827884;70681873;150433120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/15;2403603;20351587;3074159;5259239;3727895;10538861;5908319;1125481;1246038;10503561;4364964;6176223;760280;2120245;4420191;8023859;7288076;2178131;5112880;4518203;977092;672401;6003050;13826371;929685;1915058;2785991;2803866;18756047;4522521;5717343;18740733;7305225;10938296;8151938;5780856;4331080;119090200;52557419;57038480;42357410;6839672;19086420;2677156;3944338;28443448;32777298;4745762;40957973;104713515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/15;2326876;24549423;1982208;4285534;3532613;8943160;4521858;1264338;1005381;9070433;3179398;5464942;629178;1718665;3170974;8629225;5430508;1800595;3255890;3473246;1103402;477289;7963225;6886688;908674;1710958;2187854;2290188;14681734;3599758;6189783;18452263;4917154;4723003;5868354;3858313;3217306;114540342;55981592;52752301;36791866;10151182;18941988;1964793;3942755;33536080;30948389;5376607;41615069;102632500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/15;2115385;16144053;1899053;3881278;3687721;8222822;5258752;911940;786329;8367253;2314438;4632866;648008;1491867;2614294;6919740;6742041;1877960;2922544;3533951;858025;350908;4762240;5270684;673280;1395228;1622051;2033257;9349236;4474160;4036900;16541723;5577300;2588364;8520318;3232684;2406574;88667610;39239720;56110121;31070523;5929826;16168288;1945330;3321955;18259323;58721743;3422775;21596019;55808749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/15;2459134;16350292;1981559;4371400;3998851;8187724;6364696;680951;1259459;11978441;3372605;4199405;868781;2029342;2267480;7566416;6183111;1494348;2875865;3498460;878676;418939;3785499;4939841;1117084;1401098;2822567;2470839;12165774;3659600;9168853;14480620;4578800;2065430;8318687;2457213;2552087;98233334;53770448;67468007;16173063;7011240;19436586;1759852;2891216;30483135;29912507;7431087;45511869;60461486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/15;2536292;22196686;2614494;4151677;3653004;8586593;5291107;1147870;1149065;10158320;3523956;5651865;868856;2346403;3717706;6443395;8075323;1872664;2344928;4325842;1022741;428692;6586307;5167947;907220;1537072;2395612;2149005;11799898;3816783;5476677;17903588;3759413;2011132;6231341;3097228;2917895;108342435;46754450;52897211;18982887;10102197;15249235;1767861;4558467;22455858;24439800;4547622;25095497;77720325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/15;1737925;13484788;1751571;4145270;3194214;8830351;3627423;853373;1371336;11798371;2025733;4950849;659135;1549323;2783191;6122777;10123542;1863014;3015235;3509083;959134;363452;5684928;4371864;895867;1452836;2066455;2207699;21285475;4490916;4170980;14290221;3846075;1875836;6725735;3029053;2714222;109113066;45342000;50265469;21605451;6456912;15581468;1647678;4505638;26900717;22340522;11412163;87729237;79097051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/15;1720873;21549182;1984048;3298096;3170361;8129834;4297283;1292841;931599;11076057;2981990;7929955;649333;1834714;2973563;7607577;9080314;1509861;2153759;3187315;962834;338254;6031283;4486434;977152;1638323;1700609;2110262;17493034;4226170;4578262;18595315;4299518;2015689;8462449;3857288;2718212;119122830;55414088;50551151;21610381;7229369;17403574;1312571;3727967;16500736;23391684;4061599;39613356;65640021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/15;1575348;15732893;2111857;4225505;2756688;10302836;4211014;821507;879608;9166828;2777391;6425187;567686;2110354;2461246;8312747;7303168;1566272;2455854;4552031;1031535;419992;5397270;3680728;856018;1593773;1670779;2045974;11423168;3636050;4285532;15596407;4019031;2142922;8453404;2796078;2466735;123048587;48471696;52866155;24414403;7867058;15722758;1332703;3380775;18521710;27944764;6195263;33302994;61072181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/15;1551949;14140413;2736518;3125221;2634544;9263395;3276113;676273;690375;8925386;1526888;8907208;390021;1268536;1770373;6767193;5376104;1264327;1319002;3110647;795234;274930;4314457;4294365;641346;1336992;1500210;2096779;8324115;4400306;3714151;14182008;3258238;1958200;5372884;2320392;2358307;83154280;42948787;37497589;21090754;6383844;13901333;1172825;2735893;15050645;16238048;3469735;22619913;63531458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/15;2620976;12646329;1843717;3362004;3857069;13138301;3616613;972618;894957;8382620;2230033;5234330;528900;2476849;2112801;6890969;6794767;1452688;2143904;3028443;1059937;293120;6164501;5153185;699471;1291543;2005670;2511385;11680284;5001060;3874728;18541572;4079393;2874372;5859381;3373754;3764263;147466078;40006766;43126164;24953905;5977233;19633531;1488323;3513948;20531648;28726472;4388949;88562561;87033848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/15;1384639;17804499;1654387;3062668;2864886;6359749;3608014;871653;871439;7479432;2072829;3179469;450568;1182954;1926533;4403940;4804337;1471002;2697600;2329698;1000495;299506;4463964;3490817;457927;1155004;1673202;2608973;11675547;2996405;2874729;13433641;3735305;1387348;16357001;1853492;1875107;81958321;41701884;43969590;14676886;3935954;19474416;1673581;3815435;16443514;31116936;4784628;89098495;698085638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/15;1560125;15632481;2012126;2372600;2258304;8366803;3008992;876495;776103;10735681;2529701;4641232;483655;998315;2577289;5558838;6155843;1246403;2836770;2099285;1061574;258363;4427427;3620402;579228;1291062;1440785;2681397;9583103;3210945;3465073;20402030;2977626;1712496;8182861;2973482;2024234;91575915;47574310;36053865;20450531;4550717;24018970;1269063;3473796;12597157;22208675;6960942;79586647;87001349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/15;1140299;10292537;1338813;2305017;2976475;5182095;2545958;594009;527803;6056919;1189628;2363853;570056;1083928;2039239;3270915;5747053;2611642;2042948;1710548;806163;194824;4387235;3809263;456617;1121359;1344987;1695170;9058195;2484421;3517720;27540069;1891476;2087173;4358431;1742707;1743340;70173039;36334305;24323641;13501715;4311726;17391180;985595;2554628;9143725;18176861;1798722;35986898;91601335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/15;2584401;13799929;1909788;2602052;2971475;7148401;3088397;814071;771837;6826989;1515371;2506508;603311;1675129;2008046;5779528;6723437;1477670;2302948;3099091;1196339;218538;4738910;4000051;654992;1361047;1106926;1824341;8157664;2784711;3409836;19535813;1883642;2058862;5472048;7272332;1873817;75533282;39255475;37422828;17323671;5630298;18135190;1680190;3093718;37645123;29134795;5900578;49708618;122553543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/15;1858453;12033706;1532287;2470977;2671971;5615709;2572695;809609;635751;7740536;2285129;6469479;538790;1371817;1884917;6143308;9643068;1116863;2243641;3327882;891550;228083;4794761;3123426;592450;1174528;1005498;2017713;10826065;3193590;3186324;17827300;2320733;1812788;4298085;2886000;1966582;66087533;43592471;37697059;15177915;7228107;13117937;3432353;2061565;12947959;43508802;5067619;50763522;113131017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/15;1359959;13926349;1185366;2310701;3282169;5773201;2462544;669674;749995;6732383;1495807;4017320;512343;1593023;4109791;4478062;8104628;1709274;1815340;5137547;904945;253688;9061394;2853754;626584;1154525;1552914;2411301;9541728;4155047;2662483;11318131;2122739;1390518;4297713;4049228;1705002;88358966;52898976;29851844;17832040;8070917;15117495;2786491;2430110;14348604;24416628;6131252;29553094;43735563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/15;1356123;13419789;1839383;3069609;2686533;5960179;3372614;665526;915219;6438547;2434561;4695492;432481;2205387;3213294;5562801;5631857;2353039;2032826;8110281;714985;328893;7101217;3664183;830106;1814159;1591614;2638176;10655692;3321625;3801560;13906398;1842135;1406404;6697138;4374544;2848759;96101660;45246230;38272841;16877569;6169834;15080091;1523848;4293154;23608449;42774774;3696097;68383952;90366492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/15;1034909;11913787;1254089;1917697;1812111;5357074;2513073;487420;506405;6835940;1294061;6703851;299135;2565239;1627404;3531769;3468896;1167512;1017185;2829569;579570;334438;4791968;2204683;435510;909254;951661;1507363;7645805;1431926;2316948;8659669;1893624;997830;9153225;2754139;1434471;68465145;29411775;34328761;13427163;3625250;9100093;1486397;2357778;10566393;26465659;3070602;47538765;73474326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
